"REF_DATE","GEO","DGUID","Month of death","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Nova Scotia, place of residence","2021A000212","Month of death, September","Number of deaths","Number","223","units","0","v21216426","4.10.1","705","","","","0"
"2019","Nova Scotia, place of residence","2021A000212","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216427","4.10.2","7.2","","","","1"
"2019","Nova Scotia, place of residence","2021A000212","Month of death, October","Number of deaths","Number","223","units","0","v21216428","4.11.1","812","","","","0"
"2019","Nova Scotia, place of residence","2021A000212","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216429","4.11.2","8.3","","","","1"
"2019","Nova Scotia, place of residence","2021A000212","Month of death, November","Number of deaths","Number","223","units","0","v21216430","4.12.1","824","","","","0"
"2019","Nova Scotia, place of residence","2021A000212","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216431","4.12.2","8.4","","","","1"
"2019","Nova Scotia, place of residence","2021A000212","Month of death, December","Number of deaths","Number","223","units","0","v21216432","4.13.1","873","","","","0"
"2019","Nova Scotia, place of residence","2021A000212","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216433","4.13.2","8.9","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Total, month of death","Number of deaths","Number","223","units","0","v21216434","5.1.1","7818","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216435","5.1.2","100.0","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, January","Number of deaths","Number","223","units","0","v21216436","5.2.1","718","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216437","5.2.2","9.2","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, February","Number of deaths","Number","223","units","0","v21216438","5.3.1","652","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216439","5.3.2","8.3","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, March","Number of deaths","Number","223","units","0","v21216440","5.4.1","645","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216441","5.4.2","8.3","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, April","Number of deaths","Number","223","units","0","v21216442","5.5.1","671","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216443","5.5.2","8.6","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, May","Number of deaths","Number","223","units","0","v21216444","5.6.1","676","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216445","5.6.2","8.6","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, June","Number of deaths","Number","223","units","0","v21216446","5.7.1","593","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216447","5.7.2","7.6","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, July","Number of deaths","Number","223","units","0","v21216448","5.8.1","620","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216449","5.8.2","7.9","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, August","Number of deaths","Number","223","units","0","v21216450","5.9.1","626","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216451","5.9.2","8.0","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, September","Number of deaths","Number","223","units","0","v21216452","5.10.1","608","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216453","5.10.2","7.8","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, October","Number of deaths","Number","223","units","0","v21216454","5.11.1","682","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216455","5.11.2","8.7","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, November","Number of deaths","Number","223","units","0","v21216456","5.12.1","638","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216457","5.12.2","8.2","","","","1"
"2019","New Brunswick, place of residence","2021A000213","Month of death, December","Number of deaths","Number","223","units","0","v21216458","5.13.1","689","","","","0"
"2019","New Brunswick, place of residence","2021A000213","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216459","5.13.2","8.8","","","","1"
"2019","Quebec, place of residence","2021A000224","Total, month of death","Number of deaths","Number","223","units","0","v21216460","6.1.1","67574","","","","0"
"2019","Quebec, place of residence","2021A000224","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216461","6.1.2","100.0","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, January","Number of deaths","Number","223","units","0","v21216462","6.2.1","6427","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216463","6.2.2","9.5","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, February","Number of deaths","Number","223","units","0","v21216464","6.3.1","5549","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216465","6.3.2","8.2","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, March","Number of deaths","Number","223","units","0","v21216466","6.4.1","6011","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216467","6.4.2","8.9","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, April","Number of deaths","Number","223","units","0","v21216468","6.5.1","5697","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216469","6.5.2","8.4","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, May","Number of deaths","Number","223","units","0","v21216470","6.6.1","5709","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216471","6.6.2","8.4","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, June","Number of deaths","Number","223","units","0","v21216472","6.7.1","5194","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216473","6.7.2","7.7","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, July","Number of deaths","Number","223","units","0","v21216474","6.8.1","5347","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216475","6.8.2","7.9","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, August","Number of deaths","Number","223","units","0","v21216476","6.9.1","5036","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216477","6.9.2","7.5","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, September","Number of deaths","Number","223","units","0","v21216478","6.10.1","5162","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216479","6.10.2","7.6","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, October","Number of deaths","Number","223","units","0","v21216480","6.11.1","5752","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216481","6.11.2","8.5","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, November","Number of deaths","Number","223","units","0","v21216482","6.12.1","5612","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216483","6.12.2","8.3","","","","1"
"2019","Quebec, place of residence","2021A000224","Month of death, December","Number of deaths","Number","223","units","0","v21216484","6.13.1","6078","","","","0"
"2019","Quebec, place of residence","2021A000224","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216485","6.13.2","9.0","","","","1"
"2019","Ontario, place of residence","2021A000235","Total, month of death","Number of deaths","Number","223","units","0","v21216486","7.1.1","107554","","","","0"
"2019","Ontario, place of residence","2021A000235","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216487","7.1.2","100.0","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, January","Number of deaths","Number","223","units","0","v21216488","7.2.1","9942","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216489","7.2.2","9.2","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, February","Number of deaths","Number","223","units","0","v21216490","7.3.1","8799","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216491","7.3.2","8.2","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, March","Number of deaths","Number","223","units","0","v21216492","7.4.1","9395","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216493","7.4.2","8.7","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, April","Number of deaths","Number","223","units","0","v21216494","7.5.1","8833","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216495","7.5.2","8.2","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, May","Number of deaths","Number","223","units","0","v21216496","7.6.1","8893","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216497","7.6.2","8.3","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, June","Number of deaths","Number","223","units","0","v21216498","7.7.1","8249","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216499","7.7.2","7.7","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, July","Number of deaths","Number","223","units","0","v21216500","7.8.1","8487","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216501","7.8.2","7.9","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, August","Number of deaths","Number","223","units","0","v21216502","7.9.1","8459","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216503","7.9.2","7.9","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, September","Number of deaths","Number","223","units","0","v21216504","7.10.1","8295","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216505","7.10.2","7.7","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, October","Number of deaths","Number","223","units","0","v21216506","7.11.1","9173","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216507","7.11.2","8.5","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, November","Number of deaths","Number","223","units","0","v21216508","7.12.1","9322","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216509","7.12.2","8.7","","","","1"
"2019","Ontario, place of residence","2021A000235","Month of death, December","Number of deaths","Number","223","units","0","v21216510","7.13.1","9707","","","","0"
"2019","Ontario, place of residence","2021A000235","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216511","7.13.2","9.0","","","","1"
"2019","Manitoba, place of residence","2021A000246","Total, month of death","Number of deaths","Number","223","units","0","v21216512","8.1.1","11184","","","","0"
"2019","Manitoba, place of residence","2021A000246","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216513","8.1.2","100.0","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, January","Number of deaths","Number","223","units","0","v21216514","8.2.1","1017","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216515","8.2.2","9.1","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, February","Number of deaths","Number","223","units","0","v21216516","8.3.1","861","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216517","8.3.2","7.7","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, March","Number of deaths","Number","223","units","0","v21216518","8.4.1","949","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216519","8.4.2","8.5","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, April","Number of deaths","Number","223","units","0","v21216520","8.5.1","929","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216521","8.5.2","8.3","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, May","Number of deaths","Number","223","units","0","v21216522","8.6.1","921","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216523","8.6.2","8.2","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, June","Number of deaths","Number","223","units","0","v21216524","8.7.1","885","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216525","8.7.2","7.9","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, July","Number of deaths","Number","223","units","0","v21216526","8.8.1","864","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216527","8.8.2","7.7","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, August","Number of deaths","Number","223","units","0","v21216528","8.9.1","887","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216529","8.9.2","7.9","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, September","Number of deaths","Number","223","units","0","v21216530","8.10.1","911","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216531","8.10.2","8.1","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, October","Number of deaths","Number","223","units","0","v21216532","8.11.1","973","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216533","8.11.2","8.7","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, November","Number of deaths","Number","223","units","0","v21216534","8.12.1","921","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216535","8.12.2","8.2","","","","1"
"2019","Manitoba, place of residence","2021A000246","Month of death, December","Number of deaths","Number","223","units","0","v21216536","8.13.1","1066","","","","0"
"2019","Manitoba, place of residence","2021A000246","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216537","8.13.2","9.5","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Total, month of death","Number of deaths","Number","223","units","0","v21216538","9.1.1","9554","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216539","9.1.2","100.0","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, January","Number of deaths","Number","223","units","0","v21216540","9.2.1","892","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216541","9.2.2","9.3","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, February","Number of deaths","Number","223","units","0","v21216542","9.3.1","750","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216543","9.3.2","7.9","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, March","Number of deaths","Number","223","units","0","v21216544","9.4.1","826","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216545","9.4.2","8.6","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, April","Number of deaths","Number","223","units","0","v21216546","9.5.1","727","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216547","9.5.2","7.6","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, May","Number of deaths","Number","223","units","0","v21216548","9.6.1","758","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216549","9.6.2","7.9","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, June","Number of deaths","Number","223","units","0","v21216550","9.7.1","771","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216551","9.7.2","8.1","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, July","Number of deaths","Number","223","units","0","v21216552","9.8.1","802","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216553","9.8.2","8.4","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, August","Number of deaths","Number","223","units","0","v21216554","9.9.1","806","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216555","9.9.2","8.4","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, September","Number of deaths","Number","223","units","0","v21216556","9.10.1","748","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216557","9.10.2","7.8","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, October","Number of deaths","Number","223","units","0","v21216558","9.11.1","796","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216559","9.11.2","8.3","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, November","Number of deaths","Number","223","units","0","v21216560","9.12.1","770","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216561","9.12.2","8.1","","","","1"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, December","Number of deaths","Number","223","units","0","v21216562","9.13.1","908","","","","0"
"2019","Saskatchewan, place of residence","2021A000247","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216563","9.13.2","9.5","","","","1"
"2019","Alberta, place of residence","2021A000248","Total, month of death","Number of deaths","Number","223","units","0","v21216564","10.1.1","26146","","","","0"
"2019","Alberta, place of residence","2021A000248","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216565","10.1.2","100.0","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, January","Number of deaths","Number","223","units","0","v21216566","10.2.1","2337","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216567","10.2.2","8.9","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, February","Number of deaths","Number","223","units","0","v21216568","10.3.1","2130","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216569","10.3.2","8.1","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, March","Number of deaths","Number","223","units","0","v21216570","10.4.1","2162","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216571","10.4.2","8.3","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, April","Number of deaths","Number","223","units","0","v21216572","10.5.1","2161","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216573","10.5.2","8.3","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, May","Number of deaths","Number","223","units","0","v21216574","10.6.1","2188","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216575","10.6.2","8.4","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, June","Number of deaths","Number","223","units","0","v21216576","10.7.1","1992","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216577","10.7.2","7.6","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, July","Number of deaths","Number","223","units","0","v21216578","10.8.1","2140","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216579","10.8.2","8.2","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, August","Number of deaths","Number","223","units","0","v21216580","10.9.1","2096","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216581","10.9.2","8.0","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, September","Number of deaths","Number","223","units","0","v21216582","10.10.1","2063","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216583","10.10.2","7.9","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, October","Number of deaths","Number","223","units","0","v21216584","10.11.1","2287","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216585","10.11.2","8.7","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, November","Number of deaths","Number","223","units","0","v21216586","10.12.1","2189","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216587","10.12.2","8.4","","","","1"
"2019","Alberta, place of residence","2021A000248","Month of death, December","Number of deaths","Number","223","units","0","v21216588","10.13.1","2401","","","","0"
"2019","Alberta, place of residence","2021A000248","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216589","10.13.2","9.2","","","","1"
"2019","British Columbia, place of residence","2021A000259","Total, month of death","Number of deaths","Number","223","units","0","v21216590","11.1.1","38566","","","","0"
"2019","British Columbia, place of residence","2021A000259","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216591","11.1.2","100.0","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, January","Number of deaths","Number","223","units","0","v21216592","11.2.1","3471","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216593","11.2.2","9.0","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, February","Number of deaths","Number","223","units","0","v21216594","11.3.1","3130","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216595","11.3.2","8.1","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, March","Number of deaths","Number","223","units","0","v21216596","11.4.1","3560","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216597","11.4.2","9.2","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, April","Number of deaths","Number","223","units","0","v21216598","11.5.1","3243","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216599","11.5.2","8.4","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, May","Number of deaths","Number","223","units","0","v21216600","11.6.1","3269","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216601","11.6.2","8.5","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, June","Number of deaths","Number","223","units","0","v21216602","11.7.1","2918","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216603","11.7.2","7.6","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, July","Number of deaths","Number","223","units","0","v21216604","11.8.1","2997","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216605","11.8.2","7.8","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, August","Number of deaths","Number","223","units","0","v21216606","11.9.1","3099","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216607","11.9.2","8.0","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, September","Number of deaths","Number","223","units","0","v21216608","11.10.1","2940","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216609","11.10.2","7.6","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, October","Number of deaths","Number","223","units","0","v21216610","11.11.1","3285","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216611","11.11.2","8.5","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, November","Number of deaths","Number","223","units","0","v21216612","11.12.1","3292","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216613","11.12.2","8.5","","","","1"
"2019","British Columbia, place of residence","2021A000259","Month of death, December","Number of deaths","Number","223","units","0","v21216614","11.13.1","3362","","","","0"
"2019","British Columbia, place of residence","2021A000259","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216615","11.13.2","8.7","","","","1"
"2019","Yukon, place of residence","2021A000260","Total, month of death","Number of deaths","Number","223","units","0","v21216616","12.1.1","262","","","","0"
"2019","Yukon, place of residence","2021A000260","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216617","12.1.2","100.0","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, January","Number of deaths","Number","223","units","0","v21216618","12.2.1","15","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216619","12.2.2","5.7","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, February","Number of deaths","Number","223","units","0","v21216620","12.3.1","24","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216621","12.3.2","9.2","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, March","Number of deaths","Number","223","units","0","v21216622","12.4.1","19","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216623","12.4.2","7.3","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, April","Number of deaths","Number","223","units","0","v21216624","12.5.1","21","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216625","12.5.2","8.0","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, May","Number of deaths","Number","223","units","0","v21216626","12.6.1","23","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216627","12.6.2","8.8","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, June","Number of deaths","Number","223","units","0","v21216628","12.7.1","14","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216629","12.7.2","5.3","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, July","Number of deaths","Number","223","units","0","v21216630","12.8.1","26","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216631","12.8.2","9.9","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, August","Number of deaths","Number","223","units","0","v21216632","12.9.1","26","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216633","12.9.2","9.9","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, September","Number of deaths","Number","223","units","0","v21216634","12.10.1","20","","","","0"
